Date,weekday,weeknum,kosdaq,nasdaq,sp500,dow,kospi,code,Close
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,056190,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,056190,35450.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,056190,35600.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,056190,36100.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,056190,36350.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,056190,36650.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,056190,36200.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,056190,35600.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,056190,35000.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,056190,35600.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,056190,35650.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,056190,36200.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,056190,35300.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,056190,35400.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,056190,35200.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,268600,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,268600,50700.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,268600,50100.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,268600,54000.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,268600,54000.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,268600,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,268600,53000.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,268600,54500.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,268600,57100.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,268600,55900.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,268600,52500.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,268600,53200.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,268600,55400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,268600,52200.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,268600,52400.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,268600,51900.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,268600,53700.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,268600,52300.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,268600,51300.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,268600,50200.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,041510,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,041510,79000.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,041510,78200.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,041510,76300.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,041510,76900.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,041510,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,041510,74800.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,041510,74800.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,041510,77600.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,041510,76800.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,041510,72800.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,041510,75500.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,041510,79400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,041510,76600.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,041510,75100.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,041510,74900.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,041510,81700.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,041510,83100.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,041510,78000.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,041510,78200.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,085660,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,085660,20350.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,085660,20550.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,085660,21400.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,085660,20700.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,085660,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,085660,20300.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,085660,20500.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,085660,21450.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,085660,21450.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,085660,21100.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,085660,21350.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,085660,21400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,085660,21100.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,085660,20950.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,085660,20700.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,085660,21450.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,085660,21200.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,085660,20750.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,085660,19550.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,035900,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,035900,43400.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,035900,42800.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,035900,43100.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,035900,42200.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,035900,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,035900,40750.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,035900,41050.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,035900,42100.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,035900,41950.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,035900,42800.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,035900,43900.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,035900,48950.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,035900,49500.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,035900,50000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,035900,49000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,035900,53400.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,035900,53600.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,035900,52300.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,035900,52400.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,214150,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,214150,20900.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,214150,20800.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,214150,20800.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,214150,20300.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,214150,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,214150,20300.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,214150,19950.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,214150,21250.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,214150,21050.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,214150,21300.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,214150,22450.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,214150,22850.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,214150,22650.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,214150,22950.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,214150,22400.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,214150,23600.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,214150,23550.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,214150,22750.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,214150,22300.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,200130,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,200130,33450.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,200130,33200.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,200130,34000.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,200130,33650.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,200130,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,200130,32750.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,200130,33050.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,200130,34850.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,200130,34500.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,200130,35150.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,200130,35400.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,200130,35200.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,200130,34700.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,200130,34650.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,200130,35850.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,200130,37150.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,200130,36200.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,200130,35850.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,200130,35550.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,039030,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,039030,101500.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,039030,98300.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,039030,99900.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,039030,97100.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,039030,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,039030,97000.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,039030,96100.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,039030,98600.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,039030,100600.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,039030,102400.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,039030,101500.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,039030,100200.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,039030,99600.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,039030,99000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,039030,100100.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,039030,100700.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,039030,100100.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,039030,107300.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,039030,107300.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,213420,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,213420,59000.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,213420,57100.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,213420,58800.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,213420,57300.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,213420,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,213420,56800.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,213420,54300.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,213420,57700.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,213420,61600.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,213420,60900.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,213420,60400.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,213420,59400.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,213420,58200.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,213420,57700.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,213420,56700.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,213420,57000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,213420,56000.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,213420,58700.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,213420,54100.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,141080,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,141080,46900.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,141080,45400.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,141080,47850.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,141080,47000.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,141080,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,141080,45700.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,141080,47000.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,141080,48050.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,141080,47700.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,141080,47500.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,141080,47800.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,141080,48100.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,141080,46550.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,141080,46400.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,141080,46150.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,141080,47500.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,141080,46600.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,141080,46100.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,141080,44950.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,060250,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,060250,35337.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,060250,35473.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,060250,36563.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,060250,36154.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,060250,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,060250,35678.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,060250,35337.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,060250,36699.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,060250,37652.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,060250,37448.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,060250,37039.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,060250,37856.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,060250,38469.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,060250,38537.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,060250,38333.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,060250,38673.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,060250,38265.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,060250,37924.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,060250,38946.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,086900,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,086900,146700.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,086900,147400.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,086900,148000.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,086900,148900.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,086900,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,086900,143700.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,086900,147400.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,086900,156000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,086900,151500.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,086900,151000.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,086900,152500.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,086900,151600.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,086900,152500.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,086900,153000.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,086900,154400.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,086900,158000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,086900,154300.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,086900,156100.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,086900,149600.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,206650,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,206650,46900.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,206650,40400.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,206650,46950.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,206650,49000.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,206650,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,206650,50700.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,206650,48750.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,206650,49000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,206650,46900.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,206650,46750.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,206650,46800.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,206650,48800.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,206650,50000.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,206650,51100.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,206650,52000.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,206650,52800.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,206650,52400.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,206650,49050.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,206650,47700.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,235980,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,235980,57300.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,235980,53200.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,235980,54900.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,235980,54200.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,235980,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,235980,52900.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,235980,52600.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,235980,54800.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,235980,54500.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,235980,55500.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,235980,60500.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,235980,59000.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,235980,58500.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,235980,58900.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,235980,57900.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,235980,59800.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,235980,59300.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,235980,59000.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,235980,56500.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,323990,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,323990,65500.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,323990,60100.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,323990,61700.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,323990,61800.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,323990,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,323990,61800.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,323990,63300.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,323990,65300.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,323990,65400.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,323990,65100.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,323990,65700.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,323990,64100.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,323990,65000.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,323990,63900.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,323990,63500.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,323990,68000.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,323990,66900.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,323990,66300.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,323990,64500.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,022100,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,022100,6430.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,022100,6270.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,022100,6460.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,022100,6410.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,022100,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,022100,6300.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,022100,6450.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,022100,6530.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,022100,6650.0
2021-10-18,0,42,993.86,15021.8,4486.48,35259.01,3006.68,022100,6660.0
2021-10-19,1,42,1005.35,15129.1,4519.63,35458.37,3029.04,022100,6720.0
2021-10-20,2,42,1001.62,15121.7,4536.19,35609.93,3013.13,022100,6670.0
2021-10-21,3,42,993.7,15215.7,4549.78,35601.96,3007.33,022100,6640.0
2021-10-22,4,42,995.07,15090.2,4544.9,35677.68,3006.16,022100,6700.0
2021-10-25,0,43,994.31,15226.7,4566.48,35743.78,3020.54,022100,6680.0
2021-10-26,1,43,1011.76,15235.7,4574.79,35755.83,3049.08,022100,6780.0
2021-10-27,2,43,1008.95,15235.8,4551.68,35491.48,3025.49,022100,6780.0
2021-10-28,3,43,1000.13,15448.1,4596.42,35729.89,3009.55,022100,6690.0
2021-10-29,4,43,992.33,15498.4,4605.38,35819.59,2970.68,022100,6690.0
2021-10-04,0,40,969.285,14255.5,4300.46,34003.58,2990.675,140410,
2021-10-05,1,40,955.37,14433.8,4345.72,34315.99,2962.17,140410,159500.0
2021-10-06,2,40,922.36,14501.9,4363.55,34417.98,2908.31,140410,156500.0
2021-10-07,3,40,953.43,14654.0,4399.76,34754.15,2959.46,140410,161700.0
2021-10-08,4,40,953.11,14579.5,4391.36,34746.71,2956.3,140410,158300.0
2021-10-11,0,41,946.63,14486.2,4361.19,34496.85,2936.34,140410,
2021-10-12,1,41,940.15,14465.9,4350.64,34378.08,2916.38,140410,157400.0
2021-10-13,2,41,953.47,14571.6,4363.8,34378.6,2944.41,140410,158500.0
2021-10-14,3,41,983.43,14823.4,4438.23,34911.7,2988.64,140410,169000.0
2021-10-15,4,41,990.54,14897.3,4471.37,35295.48,3015.06,140410,165000.0
